ds,yhat,yhat_lower,yhat_upper
2019-12-08,5701.586271019643,3505.8532384856994,8142.861190280678
2019-12-09,9493.38557632603,7195.106025608587,11922.14415151883
2019-12-10,10378.826969854184,8149.328839285428,12620.086363419581
2019-12-11,10226.604191971337,7700.4798929744275,12460.532677281199
2019-12-12,9926.328085023912,7674.739744395338,12168.684727133606
2019-12-13,9714.070182280106,7372.1601509646,11983.47693897637
2019-12-14,5987.67941710286,3450.224182172979,8338.49333059727
2019-12-15,4350.3367662551145,1943.1661395328908,6613.286098795817
2019-12-16,8060.270301259412,5711.519830052247,10335.356810112133
2019-12-17,8879.672047974153,6623.813679897905,11164.409334868848
2019-12-18,8678.463041414792,6281.669985124456,10958.302803859078
2019-12-19,8347.157622978197,5889.68280157164,10771.500777776266
2019-12-20,8122.388687519458,5697.065295574772,10339.25670401579
2019-12-21,4402.213725007641,2009.1519908471032,6754.044775220026
2019-12-22,2789.666710384484,466.5550972187374,5149.89372191586
2019-12-23,6542.478365992525,4270.937685242163,8805.813785520344
2019-12-24,7422.006055136448,5040.903404257564,9786.152393379894
2019-12-25,7297.019365474315,5057.9932505296,9538.54566090685
2019-12-26,7056.591920133766,4722.706992989336,9473.307480568355
2019-12-27,6935.660448015337,4793.462218212056,9316.54722284296
2019-12-28,3330.370131145106,883.0861818271248,5473.206481768936
2019-12-29,1841.67032581272,-494.47791305347454,4208.008663346281
2019-12-30,5725.0821183982935,3312.469881148879,7983.43276246512
2019-12-31,6739.677831824074,4361.982266178374,9044.454020415322
2020-01-01,6751.917346319719,4369.566786672587,9151.15889730147
2020-01-02,6648.590556440421,4293.4156539959395,8939.02046952731
2020-01-03,6662.425790049105,4233.432321293085,8832.423346714466
2020-01-04,3187.4820347304467,942.9205591899538,5603.778742986116
2020-01-05,1822.7879710859133,-487.40164204752557,4353.637801219558
2020-01-06,5822.148266104907,3514.035900576856,8122.418860001626
2020-01-07,6943.156356038938,4680.699334194187,9144.82163794854
2020-01-08,7051.057837934106,4756.602179108413,9314.835098897462
2020-01-09,7031.713206067348,4685.517862207288,9444.279855113995
2020-01-10,7117.21934486001,4679.00826595499,9381.027317555801
2020-01-11,3701.307397727226,1242.0884270439608,5999.557830346862
2020-01-12,2382.9799654044764,23.915513697327835,4733.726549671398
2020-01-13,6416.308233557662,3944.888472422224,8836.878933427488
2020-01-14,7559.428586818222,5054.032310723539,9746.26272801476
2020-01-15,7678.383328628606,5468.816310671837,9962.57538225064
2020-01-16,7660.054902916806,5290.9988984462325,9900.000552061845
2020-01-17,7737.7538299314765,5431.8941769365,10090.009466010251
2020-01-18,4306.578896071097,2057.634294613631,6623.975336505494
2020-01-19,2967.013566583949,577.4678425756772,5332.432838899145
2020-01-20,6974.680305104946,4742.73631526537,9284.863238212258
2020-01-21,8089.293480662389,5843.662198437721,10535.960743421027
2020-01-22,8178.456616159704,5901.012892789247,10631.927804907118
2020-01-23,8130.55449001076,5754.80170593561,10453.785634042108
2020-01-24,8180.301371632555,5829.201286043144,10444.856732391603
2020-01-25,4724.064924189346,2245.2883485568173,7059.1476573084665
2020-01-26,3363.4306372518954,898.7304302309701,5626.526542710468
2020-01-27,7354.929244803769,5033.534941870752,9716.047463571374
2020-01-28,8458.96843950469,6200.669899706131,10761.17404949326
2020-01-29,8543.615111158153,6167.768252014936,10605.908880582652
2020-01-30,8497.478927296015,6158.521673779615,10709.358068921241
2020-01-31,8555.258669342104,6242.692682270015,10902.286054379372
2020-02-01,5113.070814513087,2637.89745555246,7553.5573985765495
2020-02-02,3772.0250102741993,1241.090188527607,6058.314269654639
2020-02-03,7787.96851484975,5380.736452029819,10086.860888580435
2020-02-04,8920.4403798498,6603.50972185857,11280.856910658886
2020-02-05,9036.480928710846,6761.447245209141,11348.304197152998
2020-02-06,9023.546556979252,6791.056523185795,11450.46980617585
2020-02-07,9115.090378175424,6675.320763990914,11443.625029003233
2020-02-08,5705.927244232713,3345.5792274003497,8022.600547950885
2020-02-09,4395.846780295275,1817.04693754456,6894.893376139193
2020-02-10,8439.395481834748,6212.127819771082,10794.84547832594
2020-02-11,9594.867633929085,7360.415013107393,11847.846041807159
2020-02-12,9728.149626701454,7521.702623831257,12115.425336905011
2020-02-13,9725.666775282587,7556.931835408761,12124.673350941644
2020-02-14,9819.99233705279,7408.771542714793,12076.046642514986
2020-02-15,6405.23653182847,4008.6037704476284,8824.251668839152
2020-02-16,5080.678607886408,2810.738635172004,7367.573511409847
2020-02-17,9100.562545911249,6818.976062495892,11474.158893043646
2020-02-18,10223.095857130167,7911.816109306306,12673.890230612245
2020-02-19,10314.295904467943,8105.288511194258,12684.43248834409
2020-02-20,10260.9328712941,7867.472644403427,12691.358513464758
2020-02-21,10296.12924554914,7974.616557157164,12683.157846902075
2020-02-22,6814.733952841895,4586.240699216724,9299.436153210825
2020-02-23,5416.934650960165,3030.239445640963,7624.240607464151
2020-02-24,9358.02937625476,7029.231543727909,11585.349280069942
2020-02-25,10397.39770568241,7928.887576950698,12771.555442381414
2020-02-26,10402.316661677274,7974.613945778328,12493.055259291114
2020-02-27,10260.871349076297,8055.848799678113,12556.033320326129
2020-02-28,10207.521099500795,7957.868219580025,12469.048874435486
2020-02-29,6638.440181331243,4331.2535916449015,9055.828811756328
2020-03-01,5155.097504149386,2816.643665363183,7654.198549443368
