ds,yhat,yhat_lower,yhat_upper
2019-10-02,1969.8703679893538,-42.392418820018605,3959.3376171100126
2019-10-03,1850.8649691896412,-89.26852878762398,3694.573293886023
2019-10-04,1647.933810926454,-269.5699066218043,3567.997668901418
2019-10-05,-1411.3456957359895,-3327.2448734699706,554.233020583157
2019-10-06,-1321.386038377254,-3208.666395471894,634.578049550224
2019-10-07,1801.2578233704917,-122.59581527093843,3826.2809132620973
2019-10-08,2373.275616962797,557.3253184321958,4294.530396820513
2019-10-09,2572.512469813221,646.4610874393422,4472.37094365767
2019-10-10,2601.8000097971944,682.5416548524319,4431.4466183648865
2019-10-11,2532.396578151091,546.7226627724008,4465.331090717734
2019-10-12,-410.48600581150913,-2451.4196319973894,1481.0261421428945
2019-10-13,-223.20994015813085,-2209.228698200182,1819.4777772829823
2019-10-14,2976.1773290526144,984.5688066971201,4942.991746721101
2019-10-15,3603.360007611209,1755.363974429512,5529.723559990532
2019-10-16,3835.682117346311,1904.04994616566,5904.217714109441
2019-10-17,3875.9833869358863,1932.7852526573683,5813.907057586314
2019-10-18,3796.0315480768422,1618.3960363523936,5779.515140258338
2019-10-19,822.0287562760043,-1070.8948231602335,2836.433817620374
2019-10-20,959.0519224553291,-1019.2757310243825,2815.673705345803
2019-10-21,4090.898380713219,2216.4390173453758,6081.812594102323
2019-10-22,4635.449936581588,2588.57749811207,6524.557411232644
2019-10-23,4772.539855050714,2952.9476815871753,6769.836891108868
2019-10-24,4707.720885677145,2878.667950400022,6762.793405162542
2019-10-25,4515.624804259191,2643.9613939438163,6334.438062950888
2019-10-26,1425.3931098365056,-508.9596437382146,3413.3469544674463
2019-10-27,1445.0406505740148,-436.785953369166,3358.491905723299
2019-10-28,4461.225606775889,2524.4914485867985,6475.685582880976
2019-10-29,4894.540841365267,2856.74666165924,6633.769087788062
2019-10-30,4927.313053982982,3006.647678581798,6883.9919881098895
2019-10-31,4767.309575444187,2717.3857788212604,6824.568783989488
2019-11-01,4491.044837535887,2662.1393583922854,6421.334659869472
2019-11-02,1329.1674886901687,-531.6882604329757,3340.2805540785034
2019-11-03,1290.7910022132953,-686.3799643027462,3217.18137631101
2019-11-04,4263.24199236534,2310.764689638765,6105.717367471683
2019-11-05,4667.341729570207,2769.3720629123904,6664.989630601653
2019-11-06,4685.207454213123,2711.355605310947,6675.737467847972
